Offset(P)            #Ptr   #Hnd Access Name
0x000000001e771070      2      1 RW-r-- \Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms
0x000000001e7711e0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\FirewallAPI.dll
0x000000001e777b70     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e779070      1      1 ------ \Device\NamedPipe\LSM_API_service
0x000000001e779b00      1      1 ------ \Device\NamedPipe\LSM_API_service
0x000000001e779c50      2      1 ------ \Device\NamedPipe\LSM_API_service
0x000000001e779df0      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume1\Windows\ServiceProfiles\LocalService\NTUSER.DAT{016888bd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x000000001e77fb10      1      1 RWDr-d \Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl
0x000000001e77ff20      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\version.dll
0x000000001e780640     33      1 RWDr-d \Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-System.etl
0x000000001e781e90     33      1 RWDr-d \Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
0x000000001e782f20      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001e783070     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\tbs.dll
0x000000001e783380      2      1 ------ \Device\Afd\Endpoint
0x000000001e783f20      2      1 ------ \Device\Afd\Endpoint
0x000000001e784850      2      1 R--rwd \Device\HarddiskVolume2\$Extend\$ObjId
0x000000001e785100      2      1 ------ \Device\NamedPipe\srvsvc
0x000000001e785880     33      0 RW-rwd \Device\HarddiskVolume1\$ConvertToNonresident
0x000000001e788410     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rpcss.dll
0x000000001e788e90     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\odbcint.dll
0x000000001e78a670      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\svchost.exe.mui
0x000000001e795300     16      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac.manifest
0x000000001e795cb0     16      0 R--r-- \Device\HarddiskVolume1\Windows\winsxs\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3.manifest
0x000000001e79c940     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wevtsvc.dll
0x000000001e79e070      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001e79f940     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\spoolsv.exe.mui
0x000000001e7a0070     14      0 R--rw- \Device\HarddiskVolume1\Windows\Performance\WinSAT\DataStore\2022-09-07 13.58.11.445 Formal.Assessment (Recent).WinSAT.xml
0x000000001e7a0770     16      0 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000001e7a1070     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\odbc32.dll
0x000000001e7a1880      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e7a4070      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\taskhost.exe
0x000000001e7a77d0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cryptui.dll
0x000000001e7a8550     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sqlcese30.dll
0x000000001e7a9520     15      0 R--r-d \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_fa396087175ac9ac\comctl32.dll
0x000000001e7a9c20      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e7ab5f0      2      1 ------ \Device\NamedPipe\Winsock2\CatalogChangeListener-2f4-0
0x000000001e7ac970      2      1 ------ \Device\Afd\Endpoint
0x000000001e7ad930      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\shacct.dll
0x000000001e7afbd0     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\samlib.dll
0x000000001e7b05c0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001e7b0cf0      2      1 ------ \Device\Afd\Endpoint
0x000000001e7b17b0      2      1 ------ \Device\Afd\Endpoint
0x000000001e7ba170      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\svchost.exe.mui
0x000000001e7bb8e0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001e7bcea0     15      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Application.evtx
0x000000001e7c0070      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001e7c0ca0     28      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e7c1f20     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\propsys.dll
0x000000001e7c4770     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Windows PowerShell.evtx
0x000000001e7c5ad0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Security.evtx
0x000000001e7c5f20      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\audiosrv.dll
0x000000001e7c68c0      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\svchost.exe.mui
0x000000001e7c9050      1      0 RW-rwd \Device\HarddiskVolume1\$PrepareToShrinkFileSize
0x000000001e7c9e20     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Key Management Service.evtx
0x000000001e7caac0      1      0 RW-rwd \Device\HarddiskVolume1\$PrepareToShrinkFileSize
0x000000001e7cb4f0     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Internet Explorer.evtx
0x000000001e7cc640      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\MMDevAPI.dll
0x000000001e7cc850     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\HardwareEvents.evtx
0x000000001e7ccf20      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\avrt.dll
0x000000001e7cd070     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\uxtheme.dll
0x000000001e7ce530      2      1 ------ \Device\NamedPipe\efsrpc
0x000000001e7d7800     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dimsjob.dll
0x000000001e7d8070      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mmcss.dll
0x000000001e7d8530      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dui70.dll
0x000000001e7d8ab0      5      0 R--r-d \Device\HarddiskVolume1\Windows\winsxs\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_2b24536c71ed437a\GdiPlus.dll
0x000000001e7d9130     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx
0x000000001e7ddba0      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000001e7ddcf0      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000001e7ddf20     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\duser.dll
0x000000001e7ded40      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\SndVolSSO.dll
0x000000001e7dfb30      1      1 ------ \Device\000000a2\elineouttopo
0x000000001e7e0070     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\authui.dll.mui
0x000000001e7e1c00      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\hid.dll
0x000000001e7e2650     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Errors.evtx
0x000000001e7e39f0     19      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx
0x000000001e7e5070      1      1 ------ \Device\000000a2\emicintopo
0x000000001e7e5670     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\dwmapi.dll
0x000000001e7e6370      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\xmllite.dll
0x000000001e7e6a60     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netprofm.dll
0x000000001e7e8e20     32      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx
0x000000001e7eaf20      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wbem\cimwin32.dll
0x000000001e7ec870      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\setupapi.dll.mui
0x000000001e7ed920      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000001e7eea10      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\audiodg.exe
0x000000001e7f0390      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\stdole2.tlb
0x000000001e7f1a00      1      1 R--rw- \Device\HarddiskVolume1\Windows
0x000000001e7f2a30      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\WindowsCodecs.dll
0x000000001e7f3980     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\imageres.dll
0x000000001e7f3f20     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\efsutil.dll
0x000000001e7f59f0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\audiodg.exe.mui
0x000000001e7f5c70      1      1 ------ \Device\000000a2\elineoutwave
0x000000001e80f7e0      1      1 ------ \Device\HarddiskVolume1\Windows\bootstat.dat
0x000000001e811070     12      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\gmodule-2.0.dll
0x000000001e811340      9      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\guestStoreClient.dll
0x000000001e8157a0      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e81c260      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e822a20     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e828930      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netutils.dll
0x000000001e834050      1      1 RW-r-d \Device\HarddiskVolume1\Windows\System32\wdi\LogFiles\BootCKCL.etl
0x000000001e8341a0     13      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\Candara.ttf
0x000000001e886350      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\DEFAULT.LOG2
0x000000001e886480      1      1 RWD--- \Device\HarddiskVolume1\Windows\System32\config\RegBack\DEFAULT
0x000000001e8867d0      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\DEFAULT.LOG1
0x000000001e886c50      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\DEFAULT
0x000000001e8877b0     13      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\verdana.ttf
0x000000001e887a50      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\basesrv.dll
0x000000001e888dc0      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\csrss.exe
0x000000001e889430      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\netjoin.dll
0x000000001e889c40      9      0 ------ \Device\HarddiskVolume1\Windows\System32\locale.nls
0x000000001e88a3f0      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\csrsrv.dll
0x000000001e88a6a0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001e88b430     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\winsrv.dll.mui
0x000000001e88bc70      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\winsrv.dll
0x000000001e88c580      5      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e88c7d0     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\csrss.exe.mui
0x000000001e88d820     15      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001e88da70     16      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\vgasys.fon
0x000000001e8ec770     16      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\dosapp.fon
0x000000001e9e8d00     14      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\trebuc.ttf
0x000000001e9fa840     16      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\cga80woa.fon
0x000000001e9faaf0     16      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\vgaoem.fon
0x000000001e9fd6d0     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\perfdisk.dll
0x000000001e9fdc80     18      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx
0x000000001e9ff770      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wininit.exe
0x000000001f46a070     11      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\constan.ttf
0x000000001f46c240     12      0 R--r-d \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmsvc\autoUpgrade.dll
0x000000001f46c6e0      3      1 RW--w- \Device\HarddiskVolume1\pagefile.sys
0x000000001f46f0f0      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{301ea420-2e6e-11ed-ac57-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f479b80      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\pku2u.dll
0x000000001f47ba70      1      1 RW-rwd \Device\HarddiskVolume1\Users\Administrator\AppData\Local\Microsoft\Windows\Explorer\thumbcache_1024.db
0x000000001f4a3b30      2      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f4a5990      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sxssrv.dll
0x000000001f4b26e0     13      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\consola.ttf
0x000000001f4bec70     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\bthserv.dll
0x000000001f4bedc0      1      1 R--rw- \Device\HarddiskVolume1\Windows\System32
0x000000001f4bff20     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\smss.exe
0x000000001f4ffb50      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SOFTWARE
0x000000001f500390      1      1 RW-rwd \Device\clfs\SystemRoot\System32\Config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x000000001f500a30      2      1 RW-r-- \Device\clfsTxfLog
0x000000001f500cd0      2      1 RW-rw- \Device\clfsKtmLog
0x000000001f502cd0      1      1 RW-rwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001f503050      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001f504340      2      1 RW-rw- \Device\clfs\SystemRoot\System32\Config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM
0x000000001f504e40      1      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000001f505dc0     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ubpm.dll
0x000000001f507d00      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f509bd0      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\imm32.dll
0x000000001f509f20      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SOFTWARE.LOG2
0x000000001f50a070      5      0 R--r-d \Device\HarddiskVolume1\Windows\System32\nsi.dll
0x000000001f50a7c0      1      1 RW---- \Device\HarddiskVolume1\Boot\BCD.LOG
0x000000001f50bb80      3      0 R--r-d \Device\HarddiskVolume1\Windows\System32\lpk.dll
0x000000001f50df20     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\devobj.dll
0x000000001f50e790     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\iertutil.dll
0x000000001f50ed00      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ole32.dll
0x000000001f50f2c0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\setupapi.dll
0x000000001f50f630     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\Wldap32.dll
0x000000001f50fcc0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\oleaut32.dll
0x000000001f510730      1      1 RW-r-d \Device\HarddiskVolume1\Windows\System32\wdi\LogFiles\WdiContextLog.etl.003
0x000000001f5113d0      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f511a90     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\crypt32.dll
0x000000001f512df0      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms
0x000000001f512f20      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms
0x000000001f5133d0     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\difxapi.dll
0x000000001f514b70      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\usp10.dll
0x000000001f5152b0     13      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wshbth.dll
0x000000001f515c10      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\user32.dll
0x000000001f518690      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\shell32.dll
0x000000001f5196e0      2      0 R--r-d \Device\HarddiskVolume1\Windows\System32\advapi32.dll
0x000000001f51bbe0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\imagehlp.dll
0x000000001f51d7a0      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\sechost.dll
0x000000001f51ddc0     14      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\oleaut32.dll
0x000000001f51e4e0      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\psapi.dll
0x000000001f51ea20      2      1 RW-r-- \Device\HarddiskVolume1\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf
0x000000001f51f7e0      4      0 R--r-d \Device\HarddiskVolume1\Windows\System32\gdi32.dll
0x000000001f51f910      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f520690     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f521a20      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wininet.dll
0x000000001f525070     14      0 R--r-d \Device\HarddiskVolume1\Windows\System32\normaliz.dll
0x000000001f525220     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\urlmon.dll
0x000000001f529770     17      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\oleaccrc.dll.mui
0x000000001f529c70      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\shlwapi.dll
0x000000001f529f20     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\kernel32.dll
0x000000001f52af20      7      0 R--r-d \Device\HarddiskVolume1\Windows\System32\comdlg32.dll
0x000000001f540940     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\ws2_32.dll
0x000000001f567dd0      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\wintrust.dll
0x000000001f568d00      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\KernelBase.dll
0x000000001f56a4d0     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f56af20     33      1 RWDr-d \Device\HarddiskVolume1\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl
0x000000001f56d170      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f57c800     33      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f57d610      8      0 R--r-d \Device\HarddiskVolume1\Windows\System32\cfgmgr32.dll
0x000000001f57e070     15      0 R--r-d \Device\HarddiskVolume1\Windows\System32\comctl32.dll
0x000000001f57f890     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\msasn1.dll
0x000000001f581450      9      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\iertutil.dll
0x000000001f581c70     14      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\advapi32.dll
0x000000001f581f20     14      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\clbcatq.dll
0x000000001f587680     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\KernelBase.dll
0x000000001f58c0e0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\gdi32.dll
0x000000001f58d580     13      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\urlmon.dll
0x000000001f58db40     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\lpk.dll
0x000000001f58dd80      3      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\times.ttf
0x000000001f58f560     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\devobj.dll
0x000000001f58ff20     12      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\ole32.dll
0x000000001f593a70     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\comctl32.dll
0x000000001f594ad0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\cfgmgr32.dll
0x000000001f5969e0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\msasn1.dll
0x000000001f597f20     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\sechost.dll
0x000000001f598a70     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\user32.dll
0x000000001f598f20     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\difxapi.dll
0x000000001f599f20     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\ws2_32.dll
0x000000001f59a7e0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\imagehlp.dll
0x000000001f5a3d70     14      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\rpcrt4.dll
0x000000001f5ad070     16      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\normaliz.dll
0x000000001f5ad2a0     14      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\comdlg32.dll
0x000000001f5ad960     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\wintrust.dll
0x000000001f5b1070     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\psapi.dll
0x000000001f5b17c0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\nsi.dll
0x000000001f5b1910     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\Wldap32.dll
0x000000001f5b2780     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\msvcrt.dll
0x000000001f5b2af0     14      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\crypt32.dll
0x000000001f5b2f20     13      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\setupapi.dll
0x000000001f5b31c0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\shlwapi.dll
0x000000001f5b56d0      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f5b5b80      9      0 R--r-d \Device\HarddiskVolume1\Windows\System32\clbcatq.dll
0x000000001f5b5e30     16      0 R--r-d \Device\HarddiskVolume1\Windows\System32\rpcrt4.dll
0x000000001f5b6070      1      1 R--r-- \Device\HarddiskVolume1\Windows\Registration\R000000000006.clb
0x000000001f5be3a0     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\imm32.dll
0x000000001f5beb90     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\usp10.dll
0x000000001f5bf650      3      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\shell32.dll
0x000000001f5e4570     13      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\kernel32.dll
0x000000001f5e4e50     14      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\wininet.dll
0x000000001f5e7d70     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\sspicli.dll
0x000000001f5e83a0     12      0 R--r-d \Device\HarddiskVolume1\Windows\System32\npmproxy.dll
0x000000001f5e9960     15      0 R--r-d \Device\HarddiskVolume1\Windows\SysWOW64\cryptbase.dll
0x000000001f5e9b80      3      1 R--rwd \Device\HarddiskVolume1\Users\Administrator\AppData\Roaming\Microsoft\Windows\Recent
0x000000001f5eb470      6      0 R--r-d \Device\HarddiskVolume1\Windows\System32\bthprops.cpl
0x000000001f5ec760      3      0 R--rw- \Device\HarddiskVolume1\Windows\System32\drivers\etc\hosts
0x000000001f5f02a0      1      1 RWD--- \Device\HarddiskVolume1\Windows\System32\config\RegBack\SOFTWARE
0x000000001f60f820      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog.blf
0x000000001f6196b0     11      0 R--r-d \Device\HarddiskVolume1\Windows\System32\nsisvc.dll
0x000000001f774230      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000001
0x000000001f7743b0      4      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f774600      1      1 RW---- \Device\HarddiskVolume1\Windows\System32\config\SYSTEM.LOG2
0x000000001f774a30     18      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f77a4f0      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x000000001f77f5b0      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001f841bb0      3      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f847d50     10      0 R--r-d \Device\HarddiskVolume1\Windows\System32\mtxoci.dll
0x000000001f849aa0      3      0 RW-rwd \Device\HarddiskVolume1\$MftMirr
0x000000001f849f20      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f84b2d0     18      0 RW-rwd \Device\HarddiskVolume1\$LogFile
0x000000001f84f2c0      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x000000001f855720     22      0 RW-rwd \Device\HarddiskVolume1\$Mft
0x000000001f8558f0     11      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f859770      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{6089586a-2e6d-11ed-89e8-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f85b480     33      0 RW-rwd \Device\HarddiskVolume1\$BitMap
0x000000001f85bc60     17      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f85d420     19      0 RW-rwd \Device\HarddiskVolume1\$Mft
0x000000001f869ac0      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{d842b5f0-2e6e-11ed-8e5c-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f86bc10      7      0 RW-rwd \Device\HarddiskVolume1\$Directory
0x000000001f86f540      1      1 R----- \Device\HarddiskVolume1\System Volume Information\{d52cda7b-2183-11ed-899f-302432b7fd85}{3808876b-c176-4e48-b7ae-04046e6cc752}
0x000000001f86ff20      1      1 R--r-d \Device\HarddiskVolume1\Windows\System32\en-US\wshtcpip.dll.mui
0x000000001f875530      3      0 R--r-- \Device\HarddiskVolume1\Windows\Fonts\calibri.ttf
